name,year,metacritic_rating,reviewer_rating,positivity_ratio,to_beat_main,to_beat_extra,to_beat_completionist,extra_content_length,tags
Space Hulk: Ascension,2014.0,72.0,6.0,2.7456896551724137,21.0,49.47,70.0,49.0,Games Workshop|Turn-Based Strategy|Strategy|Action|Turn-Based|Tactical|Warhammer 40K|Singleplayer|RPG|Turn-Based Tactics|Sci-fi|Board Game
WARTILE,2018.0,68.0,6.0,3.1366459627329197,9.46,21.79,54.0,44.54,Strategy|Action|Card Game|Tactical RPG|Adventure|Turn-Based Combat|Atmospheric|Strategy RPG|Action RPG|Isometric|Tactical|Real-Time with Pause|RPG|Beautiful|Turn-Based Tactics|Early Access|3D|Real-Time|Deckbuilding|Tabletop|Indie|Singleplayer|Medieval|Turn-Based Strategy|Real Time Tactics|Hex Grid|Board Game
JYDGE,2017.0,80.0,8.0,6.494845360824742,6.19,7.78,14.13,7.94,Dystopian |Strategy|Action|Futuristic|Atmospheric|Cyberpunk|Character Customization|Gore|Top-Down|Local Co-Op|RPG|Destruction|Top-Down Shooter|Arcade|Indie|Shooter|Singleplayer|Simulation|Replay Value|Sci-fi
Rock of Ages 3: Make & Break,2020.0,72.0,6.0,2.626459143968872,7.64,10.16,13.05,5.410000000000001,Multiplayer|Strategy|Level Editor|Action|Adventure|Building|Puzzle|Surreal|Comedy|Destruction|Racing|Funny|Arcade|Casual|Indie|Cartoony|PvP|Tower Defense|Turn-Based Strategy|Third Person
Regalia: Of Men and Monarchs,2017.0,73.0,6.0,3.841121495327103,22.17,26.16,42.08,19.91,Magic|Story Rich|Strategy|Tactical RPG|Turn-Based Combat|Team-Based|Isometric|Tactical|RPG|Turn-Based Tactics|JRPG|Kickstarter|Funny|Fantasy|Indie|Party-Based RPG|Singleplayer|Simulation|Anime|Turn-Based Strategy|Turn-Based
Unity of Command II,2019.0,88.0,8.0,4.442508710801394,28.56,34.88,38.04,9.48,Historical|Multiplayer|Strategy|Grand Strategy|Action|Military|Turn-Based Combat|Tactical|Turn-Based Tactics|Indie|Singleplayer|Simulation|Alternate History|Turn-Based Strategy|World War II|Turn-Based|Hex Grid|War|Wargame
Slayaway Camp,2016.0,83.0,9.0,20.38888888888889,5.63,8.78,11.73,6.1000000000000005,Horror|Strategy|Pixel Graphics|Puzzle|Isometric|Gore|Villain Protagonist|1980s|Funny|Casual|Indie|Blood|Singleplayer|Dark Comedy|Violent|Cute|Turn-Based Strategy|Voxel|Difficult
John Wick Hex,2020.0,74.0,5.0,1.6699507389162562,7.43,10.76,21.22,13.79,Combat|Time Manipulation|Story Rich|3D|Time Management|Indie|Strategy|Real Time Tactics|Action|RTS|Tactical|Shooter|Stylized|Singleplayer|Turn-Based Tactics
Light,2014.0,49.0,5.0,1.3586206896551725,1.3,1.54,1.53,0.2299999999999999,Hacking|Strategy|Indie|Action|Adventure|Stealth
Druidstone: The Secret of the Menhir Forest,2019.0,79.0,8.0,5.116504854368932,16.25,20.86,26.29,10.04,Turn-Based Combat|Puzzle|Isometric|Strategy|Indie|Tactical|Turn-Based|Fantasy|Singleplayer|Difficult|Adventure|RPG|Turn-Based Tactics
Lords of Xulima,2014.0,71.0,8.0,4.171806167400881,46.48,65.97,98.08,51.6,Turn-Based Combat|Kickstarter|Isometric|CRPG|Indie|Strategy|Turn-Based|Fantasy|Party-Based RPG|Singleplayer|Old School|Adventure|Difficult|RPG
Ground Control II: Operation Exodus,2015.0,80.0,8.0,7.0,9.8,12.5,12.92,3.119999999999999,RTS|Sci-fi|Strategy
The Spectrum Retreat,2018.0,68.0,6.0,2.919354838709677,4.98,5.08,6.01,1.0299999999999994,Horror|First-Person|Atmospheric|Puzzle|Strategy|Indie|Walking Simulator|Psychological Horror|Adventure
Crookz - The Big Heist,2015.0,74.0,8.0,4.278688524590164,18.9,32.69,48.75,29.85,Crime|Strategy|Tactical|Real-Time with Pause|Singleplayer|Heist|Simulation|Stealth
Midnight Protocol,2021.0,79.0,8.0,7.375,8.5,23.0,30.0,21.5,Story Rich|Hacking|Crime|Strategy|Action|Tactical RPG|Atmospheric|Strategy RPG|Investigation|RPG|Turn-Based Tactics|Programming|Typing|3D|Indie|Singleplayer|Turn-Based Strategy|Minimalist|Experimental|Sci-fi
MouseCraft,2014.0,72.0,8.0,8.5,5.72,8.27,8.27,2.55,Cute|Funny|Puzzle|Casual|Strategy|Indie|Family Friendly|Lemmings|Action|Level Editor|Adventure
Freaking Meatbags,2015.0,69.0,8.0,6.2727272727272725,8.6,11.0,15.0,6.4,Robots|Building|Tower Defense|Space Sim|Survival|Strategy|Indie|Action|Real-Time with Pause|RTS|Pixel Graphics|Colony Sim|Resource Management|Sci-fi
Kingdom Under Fire: The Crusaders,2020.0,60.0,8.0,11.383561643835616,11.37,21.79,24.0,12.63,Story Rich|Strategy|Action|RTS|Tactical RPG|Strategy RPG|Action RPG|RPG|Dark Fantasy|Nudity|Classic|Sexual Content|Fantasy|Indie|Singleplayer|Simulation|Medieval|Third Person|Hack and Slash|Real Time Tactics|War
Ravenmark: Scourge of Estellion,2015.0,75.0,5.0,1.6571428571428573,24.09,33.0,38.0,13.91,Story Rich|Turn-Based Strategy|Strategy|Fantasy|Tactical|Turn-Based|Singleplayer|RPG|Turn-Based Tactics
Insurmountable,2021.0,74.0,8.0,4.916666666666667,6.09,9.17,13.63,7.540000000000001,Story Rich|Strategy|Resource Management|Adventure|Nature|Atmospheric|Exploration|Management|Tactical|Turn-Based Tactics|Text-Based|Stylized|Survival|Indie|Perma Death|Singleplayer|Simulation|Abstract|Choices Matter|Replay Value
Sneaky Sneaky,2014.0,63.0,8.0,8.333333333333334,2.19,3.98,4.27,2.08,Puzzle|Casual|Strategy|Indie|Adventure|RPG|Stealth
Masters of Anima,2018.0,71.0,8.0,5.075471698113208,5.15,7.33,8.35,3.1999999999999997,Isometric|Strategy|Action|RTS|Adventure|RPG
Space Hulk: Tactics,2018.0,73.0,5.0,1.86411149825784,9.38,21.07,21.81,12.429999999999998,Games Workshop|Violent|Turn-Based Strategy|Strategy|Turn-Based|Warhammer 40K|Turn-Based Tactics|Sci-fi|Board Game
Shogo: Mobile Armor Division,2017.0,88.0,6.0,2.951219512195122,6.65,7.12,9.48,2.83,Classic|First-Person|Anime|Strategy|Action|Gore|Mechs|Adventure|Shooter|FPS|Sci-fi
Mobile Forces,2018.0,68.0,8.0,16.75,0.96,5.5,5.58,4.62,Arena Shooter|First-Person|Casual|Strategy|Indie|Action|Shooter|FPS
Wars and Warriors: Joan of Arc,2015.0,60.0,8.0,12.666666666666666,18.67,19.74,20.25,1.5799999999999983,Medieval|Historical|Strategy|Hack and Slash|Action|Female Protagonist|Singleplayer
Extinction,2018.0,51.0,4.0,0.4343891402714932,7.33,12.4,15.0,7.67,Action-Adventure|Multiplayer|Strategy|Action|Adventure|Heist|Parkour|Combat|Gore|Comedy|RPG|3D|Casual|Fantasy|Singleplayer|Violent|Anime|Third Person|Hack and Slash|Open World
So Many Me,2014.0,78.0,8.0,13.571428571428571,7.5,12.03,14.11,6.609999999999999,Platformer|Cute|Puzzle|Strategy|Indie|Action|Lemmings|Singleplayer
Ray Gigant,2016.0,55.0,5.0,1.2608695652173914,27.1,31.66,33.42,6.32,JRPG|Visual Novel|First-Person|Grid-Based Movement|Anime|Dungeon Crawler|Strategy|Turn-Based|Adventure|RPG
Bravada,2014.0,70.0,8.0,4.545454545454546,4.95,9.75,11.0,6.05,Indie|Turn-Based|RPG|Strategy
Battlewake,2019.0,70.0,6.0,2.6129032258064515,2.58,6.93,50.0,47.42,Co-op Campaign|First-Person|Multiplayer|Strategy|Action|Adventure|VR|FPS|Pirates|Arcade|Casual|Survival|Fantasy|Indie|Shooter|Singleplayer|Simulation|Naval|PvP|Online Co-Op|Cartoon
Area 51,2019.0,67.0,6.0,2.0,6.88,7.08,9.62,2.7399999999999998,RPG|Memes|Casual|Strategy|Indie|Action|Simulation
Devil Daggers,2016.0,83.0,9.0,20.96216216216216,1.29,16.53,92.5,91.21,Horror|Fast-Paced|First-Person|Action|Pixel Graphics|Demons|Atmospheric|Gore|FPS|Arcade|Casual|Survival|Indie|Retro|Shooter|Singleplayer|Bullet Hell|Arena Shooter|Dark|Lovecraftian|Difficult
Atomicrops,2020.0,78.0,8.0,12.146179401993356,5.13,28.0,49.42,44.29,Open World|Combat|PvE|Colorful|Action Roguelike|Twin Stick Shooter|Survival|Gun Customization|Indie|Action|Agriculture|Pixel Graphics|Singleplayer|Perma Death|Simulation|Farming Sim|Cats|Bullet Hell
Heavy Bullets,2014.0,72.0,8.0,4.494339622641509,6.09,15.6,18.17,12.080000000000002,Horror|Colorful|Procedural Generation|Perma Death|Action Roguelike|First-Person|Anime|Dungeon Crawler|Indie|Retro|Shooter|Action|Psychedelic|Difficult|Adventure|Singleplayer|FPS|Bullet Hell
Good Robot,2016.0,67.0,8.0,5.175,3.64,5.83,6.37,2.73,Robots|Procedural Generation|Action Roguelike|Funny|Twin Stick Shooter|Indie|Action|Dark Humor|Controller|Illuminati|RPG|Bullet Hell
Kromaia,2014.0,68.0,6.0,2.9285714285714284,3.0,10.0,10.0,7.0,Space|6DOF|Arcade|Indie|Action|Shooter|Singleplayer|Bullet Hell
American Truck Simulator,2016.0,76.0,9.0,30.444749314043403,21.5,72.13,98.3,76.8,First-Person|Automobile Sim|Multiplayer|Level Editor|Action|Driving|Adventure|Atmospheric|Exploration|Management|Transportation|Relaxing|Massively Multiplayer|Casual|Moddable|Indie|America|Singleplayer|Simulation|Realistic|Third Person|Immersive Sim|Family Friendly|Open World|Economy
Gas Station Simulator,2021.0,72.0,8.0,6.710843373493976,10.74,13.81,25.86,15.12,First-Person|Multiplayer|Driving|Building|Management|Memes|Co-op|Destruction|Relaxing|Crafting|Funny|Casual|Indie|Singleplayer|Simulation|Realistic|Choices Matter|Education|Family Friendly|Open World|Economy
MechWarrior 5: Mercenaries,2021.0,73.0,8.0,5.06049822064057,37.24,52.91,81.36,44.12,First-Person|Action|Mechs|Futuristic|Resource Management|Combat|PvE|Management|Co-op|FPS|Destruction|3D|Moddable|Tutorial|Vehicular Combat|Shooter|Singleplayer|Simulation|Online Co-Op|Economy
Train Station Renovation,2020.0,68.0,8.0,4.790243902439024,13.12,14.42,17.48,4.360000000000001,First-Person|Action|Adventure|Building|Physics|Atmospheric|Exploration|Management|Early Access|Destruction|Relaxing|Sandbox|Funny|Trains|Casual|Indie|Singleplayer|Simulation|Realistic|Choices Matter|Family Friendly|Open World|Economy
